researcher,follows,follows_display_name
_akhaliq,hardmaru,hardmaru
_akhaliq,AIatMeta,AI at Meta
_akhaliq,arankomatsuzaki,Aran Komatsuzaki
_akhaliq,PyTorch,PyTorch
_akhaliq,CSProfKGD,Kosta Derpanis
_akhaliq,alfcnz,Alfredo Canziani
_akhaliq,soumithchintala,Soumith Chintala
_akhaliq,Michael_J_Black,Michael Black
_akhaliq,giffmana,Lucas Beyer (bl16)
_akhaliq,jeremyphoward,Jeremy Howard
_akhaliq,SchmidhuberAI,Jürgen Schmidhuber
_akhaliq,ykilcher,Yannic Kilcher 
_akhaliq,huggingface,Hugging Face
_akhaliq,abhi1thakur,abhishek
_akhaliq,MattNiessner,Matthias Niessner
_akhaliq,jbhuang0604,Jia-Bin Huang
_akhaliq,ducha_aiki,Dmytro Mishkin 
_akhaliq,ericjang11,Eric Jang
_akhaliq,iScienceLuvr,"Tanishq Mathew Abraham, Ph.D."
_akhaliq,svlevine,Sergey Levine
_akhaliq,yaringal,Yarin
_akhaliq,abshkbh,Abhishek Bhardwaj
_akhaliq,rsalakhu,Russ Salakhutdinov
_akhaliq,Dheemanthredy,Dheemanth Reddy
_akhaliq,yzhang_cs,Yu Zhang 
_akhaliq,ZavierZWWang,Zhenwei (Zavier) Wang
_akhaliq,JiarenCai,Jiaren(Jade) Cai
_akhaliq,MiniMax__AI,MiniMax (official)
_akhaliq,dtkhangbkg,Khang Doan
_akhaliq,SkylerMiao7,Skyler Miao
_akhaliq,kakakbibibi,kabi
_akhaliq,huberpa91,Patrick Huber
_akhaliq,sammtmd,Sam Motamed
_akhaliq,hackaprompt,HackAPrompt
_akhaliq,Soma_Capital,Soma Capital
_akhaliq,rh3cat,cafe3310
_akhaliq,buckymoore,Bucky Moore
_akhaliq,Benjamin_eecs,Bo Liu (Benjamin Liu)
_akhaliq,amywumartin,Amy Wu Martin
ericjang11,DrJimFan,Jim Fan
ericjang11,soumithchintala,Soumith Chintala
ericjang11,arankomatsuzaki,Aran Komatsuzaki
ericjang11,alfcnz,Alfredo Canziani
ericjang11,giffmana,Lucas Beyer (bl16)
ericjang11,deliprao,Delip Rao e/σ
ericjang11,Michael_J_Black,Michael Black
ericjang11,savvyRL,Rosanne Liu
ericjang11,woj_zaremba,Wojciech Zaremba
ericjang11,kchonyc,Kyunghyun Cho
ericjang11,jbhuang0604,Jia-Bin Huang
ericjang11,hausman_k,Karol Hausman
ericjang11,cHHillee,Horace He
ericjang11,AnthropicAI,Anthropic
ericjang11,percyliang,Percy Liang
ericjang11,_jasonwei,Jason Wei
ericjang11,sirbayes,Kevin Patrick Murphy
ericjang11,ykilcher,Yannic Kilcher 
ericjang11,Miles_Brundage,Miles Brundage
ericjang11,shaneguML,Shane Gu
ericjang11,antifraudco,The Antifraud Company
ericjang11,tcarambat,Tim Carambat
ericjang11,gregoryblotnick,Gregory Blotnick
ericjang11,brianzhan1,Brian Zhan
ericjang11,mehul,Mehul
ericjang11,enactic_ai,Enactic
ericjang11,JannikGrothusen,Jannik Grothusen
ericjang11,alpercanbe,Alper Canberk
ericjang11,seungho__yang,Shy Yang
ericjang11,sourccey,Sourccey
ericjang11,NickBuilds11,Nick Maselli
ericjang11,reed,reed
ericjang11,hikingshawty,rly cool girl
ericjang11,ShengyuanS,Shengyuan
ericjang11,pjreddie,Joseph Redmon
ericjang11,TheOceanCleanup,The Ocean Cleanup
ericjang11,chetan_,Chetan
ericjang11,cheryyun_l,Yongyuan Liang
ericjang11,gharik,Georges Harik
ericjang11,BAAIBeijing,BAAI
ericjang11,dcelojev,Dejan
giffmana,arankomatsuzaki,Aran Komatsuzaki
giffmana,soumithchintala,Soumith Chintala
giffmana,Michael_J_Black,Michael Black
giffmana,ykilcher,Yannic Kilcher 
giffmana,jeremyphoward,Jeremy Howard
giffmana,SchmidhuberAI,Jürgen Schmidhuber
giffmana,ericjang11,Eric Jang
giffmana,cHHillee,Horace He
giffmana,deliprao,Delip Rao e/σ
giffmana,ducha_aiki,Dmytro Mishkin 
giffmana,francoisfleuret,François Fleuret
giffmana,wightmanr,Ross Wightman
giffmana,sirbayes,Kevin Patrick Murphy
giffmana,srush_nlp,Sasha Rush
giffmana,_arohan_,rohan anil
giffmana,iScienceLuvr,"Tanishq Mathew Abraham, Ph.D."
giffmana,AnthropicAI,Anthropic
giffmana,sedielem,Sander Dieleman
giffmana,YiTayML,Yi Tay
giffmana,crossbordercap,CrossBorder Capital/ GLIndexes
giffmana,SleeperJets,SleeperJets
giffmana,thegautamkamath,Gautam Kamath
giffmana,ting_,Ting Chen Liang
giffmana,Scobleizer,Robert Scoble
giffmana,NanoBanana,Nano Banana Pro
giffmana,4AAAAart,Architectural Art (A-A)
giffmana,tri_dao,Tri Dao
giffmana,alexandr_wang,Alexandr Wang
giffmana,GuggerSylvain,Sylvain Gugger
giffmana,ideosyncretic,Angel Chen ▄ ▀
giffmana,sasuke___420,sasuke
giffmana,magikarp_tokens,Sander Land
giffmana,kawausosuki0513,荒木 佐保里（SAO）
giffmana,bigeagle_moe,熊
giffmana,hauntsaninja,Shantanu Jain
giffmana,drisspg,driss guessous
giffmana,eliebakouch,elie
giffmana,lvwerra,Leandro von Werra
giffmana,du_yilun,Yilun Du
Miles_Brundage,yoavgo,(((ل()(ل() 'yoav))))
Miles_Brundage,deliprao,Delip Rao e/σ
Miles_Brundage,arankomatsuzaki,Aran Komatsuzaki
Miles_Brundage,soumithchintala,Soumith Chintala
Miles_Brundage,ericjang11,Eric Jang
Miles_Brundage,RichardMCNgo,Richard Ngo
Miles_Brundage,jackclarkSF,Jack Clark
Miles_Brundage,AnthropicAI,Anthropic
Miles_Brundage,RichardSocher,Richard Socher
Miles_Brundage,woj_zaremba,Wojciech Zaremba
Miles_Brundage,percyliang,Percy Liang
Miles_Brundage,giffmana,Lucas Beyer (bl16)
Miles_Brundage,kchonyc,Kyunghyun Cho
Miles_Brundage,savvyRL,Rosanne Liu
Miles_Brundage,sleepinyourhat,Sam Bowman
Miles_Brundage,AmandaAskell,Amanda Askell
Miles_Brundage,pfau,David Pfau
Miles_Brundage,MichaelTrazzi,Michaël Trazzi
Miles_Brundage,srush_nlp,Sasha Rush
Miles_Brundage,NathanpmYoung,Nathan 
Miles_Brundage,hugo_larochelle,Hugo Larochelle
Miles_Brundage,JeffDean,Jeff Dean
Miles_Brundage,lilianweng,Lilian Weng
Miles_Brundage,adocomplete,Ado
Miles_Brundage,j_dekoninck,Jasper Dekoninck
Miles_Brundage,YonglongT,Yonglong Tian
Miles_Brundage,AlekhyaTalla,Alekhya Tallapaka
Miles_Brundage,gemmagaldon,Gemma 
Miles_Brundage,jingyanghk,Jing Yang
Miles_Brundage,michaelsayman,Michael Sayman
Miles_Brundage,TylerKatzen,Tyler Katzenberger
Miles_Brundage,CharlesCMann,𝙲𝚑𝚊𝚛𝚕𝚎𝚜 𝙲. 𝙼𝚊𝚗𝚗
Miles_Brundage,vitaliychiley,Vitaliy Chiley
Miles_Brundage,ryanradulovacki,Ryan Radulovacki
Miles_Brundage,BerivanISIK,Berivan Isik
Miles_Brundage,ButVai,Vaidehi Murthy
Miles_Brundage,sethbannon,Seth Bannon
Miles_Brundage,ScienceUnderSec,Darío Gil
DrJimFan,_akhaliq,AK
DrJimFan,AIatMeta,AI at Meta
DrJimFan,ai__pub,AI Pub
DrJimFan,arankomatsuzaki,Aran Komatsuzaki
DrJimFan,LiorOnAI,Lior Alexander
DrJimFan,YiMaTweets,Yi Ma
DrJimFan,mathemagic1an,Jay Hack
DrJimFan,ericjang11,Eric Jang
DrJimFan,woj_zaremba,Wojciech Zaremba
DrJimFan,percyliang,Percy Liang
DrJimFan,hausman_k,Karol Hausman
DrJimFan,SchmidhuberAI,Jürgen Schmidhuber
DrJimFan,giffmana,Lucas Beyer (bl16)
DrJimFan,nearcyan,near
DrJimFan,AnthropicAI,Anthropic
DrJimFan,_jasonwei,Jason Wei
DrJimFan,svlevine,Sergey Levine
DrJimFan,iScienceLuvr,"Tanishq Mathew Abraham, Ph.D."
DrJimFan,shaneguML,Shane Gu
DrJimFan,CSProfKGD,Kosta Derpanis
DrJimFan,steipete,Peter Steinberger
DrJimFan,lilianweng,Lilian Weng
DrJimFan,birenbomb,Gabby Birenbaum
DrJimFan,EmbodiedAIRead,Embodied AI Reading Notes
DrJimFan,reborn_agi,Reborn
DrJimFan,claudeai,Claude
DrJimFan,Rewkang,Andrew Kang
DrJimFan,PounceLight,Tiny Glade 
DrJimFan,Zai_org,Z.ai
DrJimFan,TencentHunyuan,Tencent HY
DrJimFan,EthanHe_42,Ethan He
DrJimFan,Alibaba_Wan,Wan
DrJimFan,enactic_ai,Enactic
DrJimFan,Kalshi,Kalshi
DrJimFan,solisolsoli,soli
DrJimFan,coolboi95,Kamyar Ghasemipour
DrJimFan,GeneralistAI,Generalist
DrJimFan,HaoranGeng2,Haoran Geng
DrJimFan,DonRonnelly,Ryan Donnelly
sleepinyourhat,yoavgo,(((ل()(ل() 'yoav))))
sleepinyourhat,percyliang,Percy Liang
sleepinyourhat,kchonyc,Kyunghyun Cho
sleepinyourhat,arankomatsuzaki,Aran Komatsuzaki
sleepinyourhat,srush_nlp,Sasha Rush
sleepinyourhat,chrmanning,Christopher Manning
sleepinyourhat,AnthropicAI,Anthropic
sleepinyourhat,Miles_Brundage,Miles Brundage
sleepinyourhat,tallinzen,Tal Linzen
sleepinyourhat,_jasonwei,Jason Wei
sleepinyourhat,YiTayML,Yi Tay
sleepinyourhat,gneubig,Graham Neubig
sleepinyourhat,jacobandreas,Jacob Andreas
sleepinyourhat,savvyRL,Rosanne Liu
sleepinyourhat,FelixHill84,Felix Hill
sleepinyourhat,sarahookr,Sara Hooker
sleepinyourhat,zacharylipton,Zachary Lipton
sleepinyourhat,yoavartzi,Yoav Artzi
sleepinyourhat,danish037,Danish Pruthi
sleepinyourhat,soldni,Luca Soldaini 
sleepinyourhat,JeffDean,Jeff Dean
sleepinyourhat,lilianweng,Lilian Weng
sleepinyourhat,timfduffy,Tim Duffy
sleepinyourhat,DanielleFong,Danielle Fong 
sleepinyourhat,MachinePix,MachinePix
sleepinyourhat,hankgreen,Hank Green
sleepinyourhat,createstreets,createstreets
sleepinyourhat,NYC_DOT,NYC DOT
sleepinyourhat,a_nnawang,Anna Wang
sleepinyourhat,jifan_zhang,Jifan Zhang
sleepinyourhat,tarngerine,julius tarng cyber inspector
sleepinyourhat,hypersoren,Soren Larson
sleepinyourhat,EdwardTufte,Edward Tufte
sleepinyourhat,RepEEdwards,Hon. Elizabeth Edwards
sleepinyourhat,iamaheron_,heron
sleepinyourhat,OBalcells,Oscar Balcells Obeso
sleepinyourhat,_NathanCalvin,Nathan Calvin
pabbeel,soumithchintala,Soumith Chintala
pabbeel,svlevine,Sergey Levine
pabbeel,giffmana,Lucas Beyer (bl16)
pabbeel,ericjang11,Eric Jang
pabbeel,hausman_k,Karol Hausman
pabbeel,percyliang,Percy Liang
pabbeel,animesh_garg,Animesh Garg
pabbeel,RichardSSutton,Richard Sutton
pabbeel,OriolVinyalsML,Oriol Vinyals
pabbeel,srush_nlp,Sasha Rush
pabbeel,EugeneVinitsky,Eugene Vinitsky 
pabbeel,danijarh,Danijar Hafner
pabbeel,tdietterich,Thomas G. Dietterich
pabbeel,zacharylipton,Zachary Lipton
pabbeel,beenwrekt,Ben Recht
pabbeel,shaneguML,Shane Gu
pabbeel,kevin_zakka,Kevin Zakka
pabbeel,lilianweng,Lilian Weng
pabbeel,wightmanr,Ross Wightman
pabbeel,playerzero_ai,PlayerZero
pabbeel,AdamLMahoney,adam mahoney (he/him)
pabbeel,JacksonKernion,Jackson Kernion
pabbeel,CadeGordonML,Cade Gordon
pabbeel,DamienERNST1,Damien ERNST
pabbeel,kvfrans,Kevin Frans
pabbeel,arthurallshire,Arthur Allshire
pabbeel,watneyrobotics,Watney Robotics
pabbeel,fangchenliu_,Fangchen Liu
pabbeel,MatXComputing,MatX
pabbeel,ToruO_O,Toru
pabbeel,Yuhu_ai_,Yuhuai (Tony) Wu
pabbeel,younggeng,Xinyang (Young) Geng
pabbeel,mckbrando,Brandon McKinzie
pabbeel,EdwardMehr,Edward Mehr
pabbeel,adcock_brett,Brett Adcock
pabbeel,jesselyu,Jesse Lyu
pabbeel,michielrauws2,Michiel Rauws
pabbeel,YutongBAI1002,Yutong Bai
pabbeel,genmoai,Genmo
jeremyphoward,fchollet,François Chollet
jeremyphoward,ylecun,Yann LeCun
jeremyphoward,rasbt,Sebastian Raschka
jeremyphoward,hardmaru,hardmaru
jeremyphoward,_akhaliq,AK
jeremyphoward,omarsar0,elvis
jeremyphoward,AIatMeta,AI at Meta
jeremyphoward,soumithchintala,Soumith Chintala
jeremyphoward,PyTorch,PyTorch
jeremyphoward,Sentdex,Harrison Kinsley
jeremyphoward,abhi1thakur,abhishek
jeremyphoward,chrisalbon,Chris Albon
jeremyphoward,SchmidhuberAI,Jürgen Schmidhuber
jeremyphoward,YiMaTweets,Yi Ma
jeremyphoward,radekosmulski,Radek Osmulski
jeremyphoward,yoavgo,(((ل()(ل() 'yoav))))
jeremyphoward,mervenoyann,merve
jeremyphoward,arankomatsuzaki,Aran Komatsuzaki
jeremyphoward,DeepLearningAI,DeepLearning.AI
jeremyphoward,iScienceLuvr,"Tanishq Mathew Abraham, Ph.D."
jeremyphoward,pabbeel,Pieter Abbeel
jeremyphoward,abshkbh,Abhishek Bhardwaj
jeremyphoward,travisk,travis kalanick
jeremyphoward,rasdani_,Daniel Auras
jeremyphoward,anthonyronning,Anthony Ronning
jeremyphoward,redtachyon,Ariel
jeremyphoward,kylerywang,Kyler Wang
jeremyphoward,ronawang,Rona Wang
jeremyphoward,deanmckee757,Dean McKee
jeremyphoward,ellie_huxtable,Ellie Huxtable
jeremyphoward,pleiasfr,pleias
jeremyphoward,GregHBurnham,Greg Burnham
jeremyphoward,obadakhalili,Obada Khalili
jeremyphoward,jerhadf,jeremy
jeremyphoward,inerati,liz
jeremyphoward,popovicu94,Uros Popovic
jeremyphoward,paaloesterud,Pål Østerud
jeremyphoward,bidiptas13,Bidipta Sarkar
jeremyphoward,underfit,underfit
jeremyphoward,_smileyball,Rui Shu
jeremyphoward,farhatchristina,Christina Farhat
drfeifei,ylecun,Yann LeCun
drfeifei,YiMaTweets,Yi Ma
drfeifei,soumithchintala,Soumith Chintala
drfeifei,PyTorch,PyTorch
drfeifei,Michael_J_Black,Michael Black
drfeifei,SchmidhuberAI,Jürgen Schmidhuber
drfeifei,ericjang11,Eric Jang
drfeifei,percyliang,Percy Liang
drfeifei,NeurIPSConf,NeurIPS Conference
drfeifei,svlevine,Sergey Levine
drfeifei,ykilcher,Yannic Kilcher 
drfeifei,OriolVinyalsML,Oriol Vinyals
drfeifei,tdietterich,Thomas G. Dietterich
drfeifei,zacharylipton,Zachary Lipton
drfeifei,chrmanning,Christopher Manning
drfeifei,AnimaAnandkumar,Prof. Anima Anandkumar
drfeifei,animesh_garg,Animesh Garg
drfeifei,lilianweng,Lilian Weng
drfeifei,CVPR,#CVPR2026
drfeifei,nidmarti,Aditya Nidmarti
drfeifei,Hayesfawcett3,Hayes Fawcett
drfeifei,steipete,Peter Steinberger
drfeifei,BradSmi,Brad Smith
drfeifei,cocolitron,Ben
drfeifei,SamWangPhD,Sam Wang is at samwang.bsky.social
drfeifei,EurekaLabsAI,Eureka Labs
drfeifei,Hawaii271828,Yi Hua
drfeifei,binarybits,Timothy B. Lee
drfeifei,EHuanglu,el.cine
drfeifei,dmarcos,Diego
drfeifei,lilatretikov,Lila Tretikov
drfeifei,PJaccetturo,PJ Ace
drfeifei,c_valenzuelab,Cristóbal Valenzuela
drfeifei,BrittaniNatali,Brittani Natali
drfeifei,markburgess_osl,Mark Burgess
drfeifei,ljin18,Li Jin
drfeifei,keshigeyan,Keshigeyan Chandrasegaran
percyliang,yoavgo,(((ل()(ل() 'yoav))))
percyliang,arankomatsuzaki,Aran Komatsuzaki
percyliang,kchonyc,Kyunghyun Cho
percyliang,srush_nlp,Sasha Rush
percyliang,_jasonwei,Jason Wei
percyliang,chrmanning,Christopher Manning
percyliang,NeurIPSConf,NeurIPS Conference
percyliang,jacobandreas,Jacob Andreas
percyliang,AnthropicAI,Anthropic
percyliang,sleepinyourhat,Sam Bowman
percyliang,roydanroy,Dan Roy
percyliang,gneubig,Graham Neubig
percyliang,yoavartzi,Yoav Artzi
percyliang,svlevine,Sergey Levine
percyliang,sarahookr,Sara Hooker
percyliang,zacharylipton,Zachary Lipton
percyliang,tallinzen,Tal Linzen
percyliang,Tim_Dettmers,Tim Dettmers
percyliang,douwekiela,Douwe Kiela
percyliang,OfirPress,Ofir Press
percyliang,abshkbh,Abhishek Bhardwaj
percyliang,rsalakhu,Russ Salakhutdinov
percyliang,hugo_larochelle,Hugo Larochelle
percyliang,arthurmensch,Arthur Mensch
percyliang,MarietjeSchaake,Marietje Schaake
percyliang,MLCommons,MLCommons
percyliang,m_ryabinin,Max Ryabinin
percyliang,ibab,Igor Babuschkin
percyliang,kevin_klyman,Kevin Klyman
percyliang,vipulved,Vipul Ved Prakash
percyliang,AlexCEngler,Alex Engler
percyliang,arena,lmarena.ai
percyliang,inflectionAI,Inflection AI
percyliang,random_walker,Arvind Narayanan
percyliang,lxuechen,Xuechen Li
percyliang,PeterHndrsn,Peter Henderson
percyliang,lilianweng,Lilian Weng
percyliang,yifan_mai,Yifan
percyliang,eladgil,Elad Gil
jackclarkSF,Miles_Brundage,Miles Brundage
jackclarkSF,soumithchintala,Soumith Chintala
jackclarkSF,RichardMCNgo,Richard Ngo
jackclarkSF,yoavgo,(((ل()(ل() 'yoav))))
jackclarkSF,arankomatsuzaki,Aran Komatsuzaki
jackclarkSF,AnthropicAI,Anthropic
jackclarkSF,deliprao,Delip Rao e/σ
jackclarkSF,ericjang11,Eric Jang
jackclarkSF,jeremyphoward,Jeremy Howard
jackclarkSF,giffmana,Lucas Beyer (bl16)
jackclarkSF,woj_zaremba,Wojciech Zaremba
jackclarkSF,nearcyan,near
jackclarkSF,RichardSocher,Richard Socher
jackclarkSF,MichaelTrazzi,Michaël Trazzi
jackclarkSF,percyliang,Percy Liang
jackclarkSF,AmandaAskell,Amanda Askell
jackclarkSF,ykilcher,Yannic Kilcher 
jackclarkSF,OriolVinyalsML,Oriol Vinyals
jackclarkSF,ClementDelangue,clem 
jackclarkSF,cHHillee,Horace He
jackclarkSF,faisalislam,Faisal Islam
jackclarkSF,abshkbh,Abhishek Bhardwaj
jackclarkSF,rsalakhu,Russ Salakhutdinov
jackclarkSF,realNathanCheng,Nathan S. Cheng thinks you should work on aging.
jackclarkSF,eli_lifland,Eli Lifland
jackclarkSF,VarunKrovi,Varun Krovi
jackclarkSF,roonotroon,Rachel Weinberg
jackclarkSF,TarenSK,TarenSK
jackclarkSF,NeuralViz,Neural Viz
jackclarkSF,JOEBOTxyz,Joe Allen
jackclarkSF,CelestAI_,Celestia
jackclarkSF,Mononofu,Julian Schrittwieser
jackclarkSF,PeterMcCrory,Peter McCrory
jackclarkSF,_sholtodouglas,Sholto Douglas
jackclarkSF,Liv_Agar,Liv
jackclarkSF,Thomas_Woodside,Thomas Woodside 🫜
jackclarkSF,davidshor,David Shor
jackclarkSF,michejafang,Michelle Fang
jackclarkSF,Abi0lvera,Abi Olvera
jackclarkSF,alexanderchen,Alexander Chen
RichardMCNgo,ESYudkowsky,Eliezer Yudkowsky 
RichardMCNgo,robinhanson,Robin Hanson
RichardMCNgo,mealreplacer,Julian
RichardMCNgo,nickcammarata,Nick
RichardMCNgo,NathanpmYoung,Nathan 
RichardMCNgo,StefanFSchubert,Stefan Schubert
RichardMCNgo,michael_nielsen,Michael Nielsen
RichardMCNgo,peterwildeford,Peter Wildeford
RichardMCNgo,AmandaAskell,Amanda Askell
RichardMCNgo,algekalipso,"Captain Pleasure, Andrés Gómez Emilsson"
RichardMCNgo,KelseyTuoc,Kelsey Piper
RichardMCNgo,moskov,Dustin Moskovitz
RichardMCNgo,robertskmiles,Rob Miles
RichardMCNgo,myhandle,Jakeup
RichardMCNgo,nearcyan,near
RichardMCNgo,anderssandberg,Anders Sandberg
RichardMCNgo,AnthropicAI,Anthropic
RichardMCNgo,robertwiblin,Rob Wiblin
RichardMCNgo,alexeyguzey,Alexey Guzey
RichardMCNgo,TylerAlterman,Tyler Alterman is in monkmode (but still tweeting)
RichardMCNgo,realErikDPrince,ErikDPrince
RichardMCNgo,quocleix,Quoc Le
RichardMCNgo,hugo_larochelle,Hugo Larochelle
RichardMCNgo,stanfordnlp,Stanford NLP Group
RichardMCNgo,bariweiss,Bari Weiss
RichardMCNgo,Object_Zero_,Object Zero
RichardMCNgo,mariquantified,Mari
RichardMCNgo,davidbessis,David Bessis
RichardMCNgo,_Mira___Mira_,Mira
RichardMCNgo,hktsre,hek! 
RichardMCNgo,jeffgwoah,Jeff Guo
RichardMCNgo,Plinz,Joscha Bach
RichardMCNgo,gstsdn,augustus odena
RichardMCNgo,A_Variengien,Alexandre Variengien
RichardMCNgo,1llegalEngineer,Mad Engineer
RichardMCNgo,BerenMillidge,Beren Millidge
RichardMCNgo,natural_hazard,Hazard
RichardMCNgo,alexinfanger,Alex Infanger
RichardMCNgo,AndrewCritchPhD,Andrew Critch (
RichardMCNgo,adamjgoldstein,Adam Julian Goldstein
RichardMCNgo,stevenkaas,Steven Kaas
soumithchintala,ylecun,Yann LeCun
soumithchintala,hardmaru,hardmaru
soumithchintala,rasbt,Sebastian Raschka
soumithchintala,AIatMeta,AI at Meta
soumithchintala,PyTorch,PyTorch
soumithchintala,alfcnz,Alfredo Canziani
soumithchintala,jeremyphoward,Jeremy Howard
soumithchintala,giffmana,Lucas Beyer (bl16)
soumithchintala,ericjang11,Eric Jang
soumithchintala,Michael_J_Black,Michael Black
soumithchintala,cHHillee,Horace He
soumithchintala,sirbayes,Kevin Patrick Murphy
soumithchintala,woj_zaremba,Wojciech Zaremba
soumithchintala,iScienceLuvr,"Tanishq Mathew Abraham, Ph.D."
soumithchintala,iamtrask,⿻ Andrew Trask
soumithchintala,ClementDelangue,clem 
soumithchintala,OriolVinyalsML,Oriol Vinyals
soumithchintala,JeffDean,Jeff Dean
soumithchintala,srush_nlp,Sasha Rush
soumithchintala,steipete,Peter Steinberger
soumithchintala,gregoryblotnick,Gregory Blotnick
soumithchintala,ml_angelopoulos,Anastasios Nikolas Angelopoulos
soumithchintala,ekindogus,Ekin Dogus Cubuk
soumithchintala,drfeifei,Fei-Fei Li
soumithchintala,hft_larp,hft
soumithchintala,pjreddie,Joseph Redmon
soumithchintala,ying11231,Ying Sheng
soumithchintala,jkcarlsmith,Joe Carlsmith
soumithchintala,sschoenholz,Sam Schoenholz
soumithchintala,rogerw0108,Roger Wang
soumithchintala,albanDesmaison,albanD
soumithchintala,code_star,Cody Blakeney
soumithchintala,ElanaPearl,Elana Simon
soumithchintala,ZeyuanAllenZhu,"Zeyuan Allen-Zhu, Sc.D."
soumithchintala,dome_271,dome | Outlier
soumithchintala,CliffLattner,Cliff Lattner
soumithchintala,woosuk_k,Woosuk Kwon
soumithchintala,NadavTimor,Nadav Timor
fchollet,ylecun,Yann LeCun
fchollet,tunguz,Bojan Tunguz
fchollet,hardmaru,hardmaru
fchollet,rasbt,Sebastian Raschka
fchollet,AndrewYNg,Andrew Ng
fchollet,marktenenholtz,Mark Tenenholtz
fchollet,GoogleDeepMind,Google DeepMind
fchollet,GaryMarcus,Gary Marcus
fchollet,docmilanfar,Peyman Milanfar
fchollet,jeremyphoward,Jeremy Howard
fchollet,YiMaTweets,Yi Ma
fchollet,SchmidhuberAI,Jürgen Schmidhuber
fchollet,yoavgo,(((ل()(ل() 'yoav))))
fchollet,deliprao,Delip Rao e/σ
fchollet,RichardSocher,Richard Socher
fchollet,TensorFlow,TensorFlow
fchollet,sirbayes,Kevin Patrick Murphy
fchollet,meowbooksj,Meowbooks
fchollet,JeffDean,Jeff Dean
fchollet,woj_zaremba,Wojciech Zaremba
fchollet,drfeifei,Fei-Fei Li
fchollet,ACapitalLP,A Capital
fchollet,zicokolter,Zico Kolter
fchollet,ajassy,Andy Jassy
fchollet,LePoint,Le Point
fchollet,electricfutures,Momentum Chaser
fchollet,CyrilGorlla,Cyril Gorlla
fchollet,Yoshua_Bengio,Yoshua Bengio
fchollet,eldsjal,Daniel Ek
fchollet,ndea,Ndea
fchollet,OfficialLoganK,Logan Kilpatrick
fchollet,sriramk,Sriram Krishnan
fchollet,xuanalogue,xuan (ɕɥɛn / sh-yen)
fchollet,steph_palazzolo,Stephanie Palazzolo
fchollet,fernandorojo,Fernando Rojo
fchollet,deedydas,Deedy
fchollet,AndrewLampinen,Andrew Lampinen
fchollet,aymericzzz,Aymeric Zhuo
ylecun,_akhaliq,AK
ylecun,rasbt,Sebastian Raschka
ylecun,AIatMeta,AI at Meta
ylecun,YiMaTweets,Yi Ma
ylecun,alfcnz,Alfredo Canziani
ylecun,PyTorch,PyTorch
ylecun,soumithchintala,Soumith Chintala
ylecun,jeremyphoward,Jeremy Howard
ylecun,Michael_J_Black,Michael Black
ylecun,yoavgo,(((ل()(ل() 'yoav))))
ylecun,CSProfKGD,Kosta Derpanis
ylecun,ykilcher,Yannic Kilcher 
ylecun,giffmana,Lucas Beyer (bl16)
ylecun,huggingface,Hugging Face
ylecun,NeurIPSConf,NeurIPS Conference
ylecun,sirbayes,Kevin Patrick Murphy
ylecun,percyliang,Percy Liang
ylecun,mmbronstein,Michael Bronstein
ylecun,kchonyc,Kyunghyun Cho
ylecun,chelseabfinn,Chelsea Finn
ylecun,prometheusmacro,Prometheus Research
ylecun,rsalakhu,Russ Salakhutdinov
ylecun,BrianRoemmele,Brian Roemmele
ylecun,levparnas,Lev Parnas
ylecun,_bbph_,_bbph_
ylecun,shivithukral,Shivnath Thukral
ylecun,SVG__Collection,Melodies & Masterpieces
ylecun,imisra_,Ishan Misra
ylecun,juanmiguelpino,Juan Pino
ylecun,steeve,Steeve Morin
ylecun,zml_ai,ZML
ylecun,Roshan_Rinaldi,Roshan Rinaldi
ylecun,andymstone,Andy Stone
ylecun,AnjneyMidha,Anjney Midha
ylecun,nxthompson,nxthompson
ylecun,ScienceMagazine,Science Magazine
ylecun,UnitreeRobotics,Unitree
ylecun,Charlie_Hebdo_,Charlie Hebdo
ylecun,kyleichan,Kyle Chan
maxhodak_,nickcammarata,Nick
maxhodak_,michael_nielsen,Michael Nielsen
maxhodak_,natfriedman,Nat Friedman
maxhodak_,danielgross,Daniel Gross
maxhodak_,goth600,@goth
maxhodak_,drmichaellevin,Michael Levin
maxhodak_,woj_zaremba,Wojciech Zaremba
maxhodak_,elidourado,Eli Dourado
maxhodak_,jasoncrawford,Jason Crawford
maxhodak_,pfau,David Pfau
maxhodak_,patrickmineault,Patrick Mineault
maxhodak_,jackclarkSF,Jack Clark
maxhodak_,KordingLab,Kording Lab 
maxhodak_,FutureJurvetson,Steve Jurvetson
maxhodak_,celinehalioua,Celine Halioua
maxhodak_,sethbannon,Seth Bannon
maxhodak_,GillVerd,Gill Verdon
maxhodak_,bayeslord,bayes
maxhodak_,demishassabis,Demis Hassabis
maxhodak_,anderssandberg,Anders Sandberg
maxhodak_,shl,Sahil Lavingia
maxhodak_,antifraudco,The Antifraud Company
maxhodak_,abshkbh,Abhishek Bhardwaj
maxhodak_,bearablylight,Melissa Du
maxhodak_,regardthefrost,Jim O’Neill
maxhodak_,C_Angermayer,Christian Angermayer
maxhodak_,ryanzip,Ryan Oksenhorn
maxhodak_,brandon_xyzw,Brandon
maxhodak_,lu_sichu,Sichu Lu
maxhodak_,MiTiBennett,Michael Timothy Bennett
maxhodak_,NPCollapse,Connor Leahy
maxhodak_,scottbelsky,scott belsky
